Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2018-01-10,2023-11-22T19:55:54.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.38,0.34,0.06,0.29,450,-1.71923076923,0,0,0
2018-01-10,2023-11-22T19:56:25.000Z,25.56,25.56,25.19,25.63,0,0,0,0,0.08,0.05,0.46,0.09,445,-1.81153846154,0,0,0
2018-01-10,2023-11-22T19:57:26.000Z,25.56,25.5,25.19,25.56,0,0,0,0,0.08,0.05,0.06,0.08,435,-1.92307692308,0,0,0
2018-01-10,2023-11-22T19:57:57.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,435,-2.05,0,0,0
2018-01-10,2023-11-22T19:58:27.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.05,0.09,430,-2.19230769231,0,0,0
2018-01-10,2023-11-22T19:58:58.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,435,-2.15384615385,0,0,0
2018-01-10,2023-11-22T19:59:28.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,435,-2.12692307692,0,0,0
2018-01-10,2023-11-22T19:59:59.000Z,25.5,25.5,25.19,25.56,0,0,0,0,0.07,0.05,0.05,0.09,430,-2.11153846154,0,0,0
2018-01-10,2023-11-22T20:00:30.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.05,0.08,425,-2.10384615385,0,0,0
2018-01-10,2023-11-22T20:01:00.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.06,0.05,0.09,430,-2.05769230769,0,0,0
2018-01-10,2023-11-22T20:01:31.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.05,0.09,430,-1.92692307692,0,0,0
2018-01-10,2023-11-22T20:02:02.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,425,-1.80384615385,0,0,0
2018-01-10,2023-11-22T20:02:32.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.06,0.06,0.08,425,-1.68846153846,0,0,0
2018-01-10,2023-11-22T20:03:03.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.05,0.08,425,-1.58461538462,0,0,0
2018-01-10,2023-11-22T20:03:34.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,420,-1.54230769231,0,0,0
2018-01-10,2023-11-22T20:04:04.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.08,420,-1.51538461538,0,0,0
2018-01-10,2023-11-22T20:04:35.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,420,-1.45769230769,0,0,0
2018-01-10,2023-11-22T20:05:05.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,415,-1.46538461538,0,0,0
2018-01-10,2023-11-22T20:05:36.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.04,0.06,0.09,420,-1.44615384615,0,0,0
2018-01-10,2023-11-22T20:06:07.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,425,-1.35769230769,0,0,0
2018-01-10,2023-11-22T20:06:37.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.08,425,-1.3,0,0,0
2018-01-10,2023-11-22T20:07:08.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,425,-1.22692307692,0,0,0
2018-01-10,2023-11-22T20:07:39.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.08,420,-1.18461538462,0,0,0
2018-01-10,2023-11-22T20:08:09.000Z,25.56,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.06,0.09,415,-1.11923076923,0,0,0
2018-01-10,2023-11-22T20:08:40.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.06,0.06,0.09,415,-1.02692307692,0,0,0
2018-01-10,2023-11-22T20:09:11.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.1,410,-0.953846153846,0,0,0
2018-01-10,2023-11-22T20:09:41.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,405,-0.946153846154,0,0,0
2018-01-10,2023-11-22T20:10:12.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.06,0.09,400,-1.05384615385,0,0,0
2018-01-10,2023-11-22T20:10:42.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.04,0.06,0.09,395,-1.18076923077,0,0,0
2018-01-10,2023-11-22T20:11:13.000Z,25.5,25.5,25.19,25.69,0,0,0,0,0.08,0.05,0.06,0.09,400,-1.28076923077,0,0,0
2018-01-10,2023-11-22T20:11:44.000Z,25.56,25.5,25.13,25.69,0,0,0,0,0.08,0.05,0.06,0.09,400,-1.30769230769,0,0,0
2018-01-10,2023-11-22T20:12:14.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.1,400,-1.30769230769,0,0,0
2018-01-10,2023-11-22T20:12:45.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.04,0.05,0.09,390,-1.42307692308,0,0,0
2018-01-10,2023-11-22T20:13:16.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.08,390,-1.55769230769,0,0,0
2018-01-10,2023-11-22T20:13:46.000Z,25.56,25.5,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.08,390,-1.61538461538,0,0,0
2018-01-10,2023-11-22T20:14:17.000Z,25.5,25.5,25.19,25.69,0,0,0,0,0.07,0.05,0.05,0.09,390,-1.64230769231,0,0,0
2018-01-10,2023-11-22T20:14:48.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.08,390,-1.68846153846,0,0,0
2018-01-10,2023-11-22T20:15:18.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.09,390,-1.70769230769,0,0,0
2018-01-10,2023-11-22T20:15:49.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.08,0.05,0.05,0.09,390,-1.7,0,0,0
2018-01-10,2023-11-22T20:16:19.000Z,25.5,25.44,25.13,25.56,0,0,0,0,0.07,0.05,0.06,0.08,395,-1.66923076923,0,0,0
2018-01-10,2023-11-22T20:16:50.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.04,0.05,0.09,390,-1.66538461538,0,0,0
2018-01-10,2023-11-22T20:17:21.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.09,390,-1.63846153846,0,0,0
2018-01-10,2023-11-22T20:17:51.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.08,390,-1.63846153846,0,0,0
2018-01-10,2023-11-22T20:18:22.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.05,0.09,390,-1.56923076923,0,0,0
2018-01-10,2023-11-22T20:18:53.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.09,390,-1.42692307692,0,0,0
2018-01-10,2023-11-22T20:19:23.000Z,25.56,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.08,390,-1.25769230769,0,0,0
2018-01-10,2023-11-22T20:19:54.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.08,0.04,0.06,0.08,390,-1.06153846154,0,0,0
2018-01-10,2023-11-22T20:20:24.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.08,390,-0.888461538462,0,0,0
2018-01-10,2023-11-22T20:20:55.000Z,25.5,25.44,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.08,390,-0.742307692308,0,0,0
2018-01-10,2023-11-22T20:21:26.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,390,-0.576923076923,0,0,0
2018-01-10,2023-11-22T20:21:56.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.08,0.04,0.06,0.08,390,-0.442307692308,0,0,0
2018-01-10,2023-11-22T20:22:27.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.05,0.08,390,-0.342307692308,0,0,0
2018-01-10,2023-11-22T20:22:58.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.08,390,-0.280769230769,0,0,0
2018-01-10,2023-11-22T20:23:28.000Z,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.08,390,-0.261538461538,0,0,0
2018-01-10,2023-11-22T20:23:59.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.09,385,-0.234615384615,0,0,0
2018-01-10,2023-11-22T20:24:30.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.04,0.05,0.08,385,-0.196153846154,0,0,0
2018-01-10,2023-11-22T20:25:00.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.08,385,-0.146153846154,0,0,0
2018-01-10,2023-11-22T20:25:31.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.05,0.08,385,-0.184615384615,0,0,0
2018-01-10,2023-11-22T20:26:01.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.08,385,-0.219230769231,0,0,0
2018-01-10,2023-11-22T20:26:32.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.09,385,-0.25,0,0,0
2018-01-10,2023-11-22T20:27:03.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.09,385,-0.276923076923,0,0,0
2018-01-10,2023-11-22T20:27:33.000Z,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.04,0.05,0.09,385,-0.3,0,0,0
2018-01-10,2023-11-22T20:28:04.000Z,25.5,25.44,25.19,25.56,0,0,0,0,0.07,0.05,0.05,0.08,385,-0.319230769231,0,0,0
2018-01-10,2023-11-22T20:28:35.000Z,25.5,25.44,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.09,385,-0.334615384615,0,0,0
2018-01-10,2023-11-22T20:29:05.000Z,25.5,25.44,25.19,25.63,0,0,0,0,0.07,0.04,0.05,0.08,385,-0.296153846154,0,0,0
2018-01-10,2023-11-22T20:29:36.000Z,25.5,25.5,25.13,25.56,0,0,0,0,0.08,0.05,0.05,0.09,385,-0.3,0,0,0
2018-01-10,2023-11-22T20:30:07.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.09,385,-0.3,0,0,0
2018-01-10,2023-11-22T20:30:37.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.09,385,-0.296153846154,0,0,0
2018-01-10,2023-11-22T20:31:08.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.08,385,-0.288461538462,0,0,0
2018-01-10,2023-11-22T20:31:38.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.05,0.08,385,-0.276923076923,0,0,0
2018-01-10,2023-11-22T20:32:09.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.08,0.06,0.06,0.08,385,-0.261538461538,0,0,0
2018-01-10,2023-11-22T20:32:40.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.1,385,-0.242307692308,0,0,0
2018-01-10,2023-11-22T20:33:10.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.09,385,-0.219230769231,0,0,0
2018-01-10,2023-11-22T20:33:41.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.08,0.05,0.05,0.09,385,-0.192307692308,0,0,0
2018-01-10,2023-11-22T20:34:12.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.08,385,-0.161538461538,0,0,0
2018-01-10,2023-11-22T20:34:42.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.09,385,-0.126923076923,0,0,0
2018-01-10,2023-11-22T20:35:13.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.07,0.09,385,-0.0884615384615,0,0,0
2018-01-10,2023-11-22T20:35:44.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.08,385,-0.0461538461538,0,0,0
2018-01-10,2023-11-22T20:36:14.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.09,385,0.0,0,0,0
2018-01-10,2023-11-22T20:36:45.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.05,0.09,385,0.0,0,0,0
2018-01-10,2023-11-22T20:37:15.000Z,25.44,25.44,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.08,385,0.0,0,0,0
2018-01-10,2023-11-22T20:37:46.000Z,25.44,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.08,385,0.0,0,0,0
2018-01-10,2023-11-22T20:38:17.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.09,385,0.0,0,0,0
2018-01-10,2023-11-22T20:38:47.000Z,25.5,25.44,25.13,25.56,0,0,0,0,0.07,0.05,0.05,0.09,385,0.0,0,0,0
2018-01-10,2023-11-22T20:39:18.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.05,0.09,385,0.0,0,0,0
2018-01-10,2023-11-22T20:39:49.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.08,380,-0.0461538461538,0,0,0
2018-01-10,2023-11-22T20:40:19.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.09,380,-0.0884615384615,0,0,0
2018-01-10,2023-11-22T20:40:50.000Z,25.5,25.44,25.13,25.56,0,0,0,0,0.07,0.04,0.07,0.08,380,-0.126923076923,0,0,0
2018-01-10,2023-11-22T20:41:21.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.1,380,-0.161538461538,0,0,0
2018-01-10,2023-11-22T20:41:51.000Z,25.5,25.44,25.13,25.56,0,0,0,0,0.08,0.05,0.05,0.09,380,-0.192307692308,0,0,0
2018-01-10,2023-11-22T20:42:22.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.09,380,-0.219230769231,0,0,0
2018-01-10,2023-11-22T20:42:52.000Z,25.5,25.44,25.13,25.56,0,0,0,0,0.07,0.04,0.05,0.09,380,-0.242307692308,0,0,0
2018-01-10,2023-11-22T20:43:23.000Z,25.44,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.08,380,-0.261538461538,0,0,0
2018-01-10,2023-11-22T20:43:54.000Z,25.44,25.44,25.13,25.56,0,0,0,0,0.07,0.04,0.06,0.08,380,-0.276923076923,0,0,0
2018-01-10,2023-11-22T20:44:24.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,380,-0.288461538462,0,0,0
2018-01-10,2023-11-22T20:44:55.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.08,0.05,0.06,0.09,380,-0.296153846154,0,0,0
2018-01-10,2023-11-22T20:45:26.000Z,25.5,25.44,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.09,380,-0.3,0,0,0
2018-01-10,2023-11-22T20:45:56.000Z,25.44,25.44,25.13,25.63,0,0,0,0,0.07,0.05,0.05,0.08,380,-0.3,0,0,0
2018-01-10,2023-11-22T20:46:27.000Z,25.5,25.44,25.06,25.63,0,0,0,0,0.07,0.05,0.06,0.09,380,-0.296153846154,0,0,0
2018-01-10,2023-11-22T20:46:58.000Z,25.5,25.44,25.13,25.56,0,0,0,0,0.07,0.04,0.05,0.08,380,-0.288461538462,0,0,0
2018-01-10,2023-11-22T20:47:28.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,380,-0.276923076923,0,0,0
2018-01-10,2023-11-22T20:47:59.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.08,380,-0.261538461538,0,0,0
2018-01-10,2023-11-22T20:48:29.000Z,25.44,25.44,25.13,25.56,0,0,0,0,0.07,0.05,0.05,0.08,380,-0.242307692308,0,0,0
2018-01-10,2023-11-22T20:49:00.000Z,25.5,25.44,25.13,25.56,0,0,0,0,0.07,0.05,0.06,0.09,380,-0.219230769231,0,0,0
2018-01-10,2023-11-22T20:49:31.000Z,25.44,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.08,380,-0.192307692308,0,0,0
2018-01-10,2023-11-22T20:50:01.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.06,0.06,0.09,380,-0.161538461538,0,0,0
2018-01-10,2023-11-22T20:50:32.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.08,380,-0.126923076923,0,0,0
2018-01-10,2023-11-22T20:51:03.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.08,0.05,0.05,0.09,380,-0.0884615384615,0,0,0
2018-01-10,2023-11-22T20:51:33.000Z,25.44,25.44,25.13,25.63,0,0,0,0,0.08,0.05,0.05,0.09,380,-0.0461538461538,0,0,0
2018-01-10,2023-11-22T20:52:04.000Z,25.5,25.44,25.13,25.56,0,0,0,0,0.08,0.05,0.06,0.09,380,0.0,0,0,0
2018-01-10,2023-11-22T20:53:05.000Z,25.44,25.44,25.06,25.63,0,0,0,0,0.07,0.04,0.05,0.08,380,0.0,0,0,0
2018-01-10,2023-11-22T20:53:36.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.09,380,0.0,0,0,0
2018-01-10,2023-11-22T20:54:06.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.08,380,0.0,0,0,0
2018-01-10,2023-11-22T20:54:37.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.06,0.09,380,0.0,0,0,0
2018-01-10,2023-11-22T20:55:08.000Z,25.5,25.44,25.13,25.56,0,0,0,0,0.07,0.05,0.05,0.09,375,-0.0461538461538,0,0,0
2018-01-10,2023-11-22T20:55:38.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.08,0.05,0.06,0.09,380,-0.0423076923077,0,0,0
2018-01-10,2023-11-22T20:56:09.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,375,-0.0846153846154,0,0,0
2018-01-10,2023-11-22T20:56:40.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.06,0.09,375,-0.123076923077,0,0,0
2018-01-10,2023-11-22T20:57:10.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.07,0.08,380,-0.111538461538,0,0,0
2018-01-10,2023-11-22T20:57:41.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.09,375,-0.146153846154,0,0,0
2018-01-10,2023-11-22T20:58:11.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.06,0.08,375,-0.176923076923,0,0,0
2018-01-10,2023-11-22T20:58:42.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.05,0.08,375,-0.203846153846,0,0,0
2018-01-10,2023-11-22T20:59:13.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.09,375,-0.226923076923,0,0,0
2018-01-10,2023-11-22T20:59:43.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.05,0.08,375,-0.246153846154,0,0,0
2018-01-10,2023-11-22T21:00:14.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.09,375,-0.261538461538,0,0,0
2018-01-10,2023-11-22T21:00:45.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,375,-0.273076923077,0,0,0
2018-01-10,2023-11-22T21:01:15.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.08,375,-0.280769230769,0,0,0
2018-01-10,2023-11-22T21:01:46.000Z,25.44,25.44,25.06,25.63,0,0,0,0,0.07,0.05,0.05,0.09,375,-0.284615384615,0,0,0
2018-01-10,2023-11-22T21:02:17.000Z,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.06,0.09,375,-0.284615384615,0,0,0
2018-01-10,2023-11-22T21:02:47.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.05,0.08,375,-0.280769230769,0,0,0
2018-01-10,2023-11-22T21:03:18.000Z,25.44,25.38,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.08,375,-0.273076923077,0,0,0
2018-01-10,2023-11-22T21:03:48.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.05,0.09,375,-0.261538461538,0,0,0
2018-01-10,2023-11-22T21:04:19.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.08,0.04,0.05,0.08,375,-0.246153846154,0,0,0
2018-01-10,2023-11-22T21:04:50.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.05,0.08,375,-0.226923076923,0,0,0
2018-01-10,2023-11-22T21:05:20.000Z,25.44,25.38,25.06,25.56,0,0,0,0,0.08,0.05,0.06,0.09,375,-0.203846153846,0,0,0
2018-01-10,2023-11-22T21:05:51.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,375,-0.176923076923,0,0,0
2018-01-10,2023-11-22T21:06:22.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.08,375,-0.146153846154,0,0,0
2018-01-10,2023-11-22T21:06:52.000Z,25.44,25.44,25.13,25.56,0,0,0,0,0.07,0.05,0.06,0.08,375,-0.111538461538,0,0,0
2018-01-10,2023-11-22T21:07:23.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.05,0.08,375,-0.0730769230769,0,0,0
2018-01-10,2023-11-22T21:07:54.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.08,0.05,0.05,0.08,375,-0.0807692307692,0,0,0
2018-01-10,2023-11-22T21:08:24.000Z,25.44,25.44,25.13,25.56,0,0,0,0,0.07,0.05,0.06,0.07,375,-0.0384615384615,0,0,0
2018-01-10,2023-11-22T21:08:55.000Z,25.38,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,370,-0.0884615384615,0,0,0
2018-01-10,2023-11-22T21:09:25.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.08,375,-0.0884615384615,0,0,0
2018-01-10,2023-11-22T21:09:56.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.09,370,-0.0846153846154,0,0,0
2018-01-10,2023-11-22T21:10:27.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.06,0.08,370,-0.123076923077,0,0,0
2018-01-10,2023-11-22T21:10:57.000Z,25.44,25.44,25.06,25.5,0,0,0,0,0.11,0.04,0.05,0.09,370,-0.157692307692,0,0,0
2018-01-10,2023-11-22T21:11:28.000Z,25.44,25.44,25.13,25.5,0,0,0,0,0.07,0.05,0.05,0.08,370,-0.188461538462,0,0,0
2018-01-10,2023-11-22T21:11:59.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.08,0.04,0.06,0.09,370,-0.215384615385,0,0,0
2018-01-10,2023-11-22T21:12:29.000Z,25.44,25.44,25.06,25.5,0,0,0,0,0.07,0.04,0.06,0.09,370,-0.238461538462,0,0,0
2018-01-10,2023-11-22T21:13:00.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.05,0.09,370,-0.257692307692,0,0,0
2018-01-10,2023-11-22T21:13:31.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.08,0.05,0.06,0.09,370,-0.273076923077,0,0,0
2018-01-10,2023-11-22T21:14:01.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.09,370,-0.284615384615,0,0,0
2018-01-10,2023-11-22T21:14:32.000Z,25.44,25.44,25.06,25.56,0,0,0,0,0.08,0.05,0.06,0.09,370,-0.292307692308,0,0,0
2018-01-10,2023-11-22T21:15:02.000Z,25.44,25.44,25.06,25.5,0,0,0,0,0.07,0.05,0.05,0.08,370,-0.296153846154,0,0,0
2018-01-10,2023-11-22T21:15:33.000Z,25.38,25.38,25.06,25.5,0,0,0,0,0.07,0.04,0.05,0.09,370,-0.296153846154,0,0,0
2018-01-10,2023-11-22T21:16:04.000Z,25.44,25.44,25.06,25.5,0,0,0,0,0.07,0.05,0.06,0.1,370,-0.292307692308,0,0,0
2018-01-10,2023-11-22T21:16:34.000Z,25.44,25.38,25.06,25.5,0,0,0,0,0.49,0.05,0.06,0.09,370,-0.284615384615,0,0,0
2018-01-10,2023-11-22T21:17:05.000Z,25.44,25.44,25.06,25.5,0,0,0,0,0.07,0.05,0.05,0.08,370,-0.273076923077,0,0,0
2018-01-10,2023-11-22T21:17:36.000Z,25.44,25.38,25.06,25.5,0,0,0,0,0.08,0.05,0.06,0.08,370,-0.257692307692,0,0,0
2018-01-10,2023-11-22T21:18:06.000Z,25.38,25.38,25.06,25.5,0,0,0,0,0.08,0.05,0.06,0.08,370,-0.238461538462,0,0,0
2018-01-10,2023-11-22T21:18:37.000Z,25.38,25.38,25.06,25.5,0,0,0,0,0.07,0.05,0.06,0.08,370,-0.215384615385,0,0,0
2018-01-10,2023-11-22T21:19:08.000Z,25.38,25.44,25.06,25.5,0,0,0,0,0.07,0.04,0.06,0.09,370,-0.188461538462,0,0,0
2018-01-10,2023-11-22T21:19:38.000Z,25.44,25.44,25.06,25.5,0,0,0,0,0.07,0.05,0.05,0.09,370,-0.157692307692,0,0,0
2018-01-10,2023-11-22T21:20:09.000Z,25.38,25.38,25.06,25.56,0,0,0,0,0.07,0.04,0.06,0.08,370,-0.123076923077,0,0,0
2018-01-10,2023-11-22T21:20:39.000Z,25.38,25.44,25.06,25.5,0,0,0,0,0.08,0.05,0.07,0.08,370,-0.0846153846154,0,0,0
2018-01-10,2023-11-22T21:21:10.000Z,25.38,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.09,370,-0.0423076923077,0,0,0
2018-01-10,2023-11-22T21:21:41.000Z,25.38,25.38,25.06,25.5,0,0,0,0,0.07,0.05,0.06,0.09,370,-0.0461538461538,0,0,0
2018-01-10,2023-11-22T21:22:11.000Z,25.38,25.38,25.06,25.5,0,0,0,0,0.08,0.05,0.07,0.08,370,0.0,0,0,0
2018-01-10,2023-11-22T21:22:42.000Z,25.38,25.38,25.06,25.56,0,0,0,0,0.08,0.05,0.05,0.09,370,0.0,0,0,0
2018-01-10,2023-11-22T21:23:13.000Z,25.38,25.38,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,370,0.0,0,0,0
2018-01-10,2023-11-22T21:23:43.000Z,25.38,25.38,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,370,0.0,0,0,0
2018-01-10,2023-11-22T21:24:14.000Z,25.38,25.38,25.06,25.56,0,0,0,0,0.08,0.05,0.06,0.08,370,0.0,0,0,0
2018-01-10,2023-11-22T21:24:44.000Z,25.44,25.44,25.06,25.5,0,0,0,0,0.07,0.04,0.05,0.08,370,0.0,0,0,0
2018-01-10,2023-11-22T21:25:15.000Z,25.38,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.07,0.09,370,0.0,0,0,0
